Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Sistema) 	Residence time (Sistema) 	Utilization (Sistema)
750.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.06875	 12.0
755.0	 Peticiones	 252.63157894736835	 0.9	 227.36842105263153	 252.63157894736835	 2.0885416666666674	 11.999999999999996
760.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.1083333333333334	 12.0
765.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.1281250000000003	 12.0
770.0	 Peticiones	 252.63157894736844	 0.9	 227.3684210526316	 252.63157894736844	 2.1479166666666667	 12.000000000000004
775.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.1677083333333336	 12.0
780.0	 Peticiones	 252.63157894736844	 0.9	 227.3684210526316	 252.63157894736844	 2.1875	 12.000000000000004
785.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.207291666666667	 12.0
790.0	 Peticiones	 252.63157894736844	 0.9	 227.3684210526316	 252.63157894736844	 2.2270833333333333	 12.000000000000004
795.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.246875	 12.0
800.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.266666666666667	 12.0
